,v_name,v_price,h_price,l_price,v_market,area,source,updateTime,insertTime,lWendu,hWendu,tianqi,fengli,fengxiang,aqi,aqiLevel,aqiInfo,cpi,h_3,h_9,l_3,l_9,h_price_pred,l_price_pred
503,大葱,2.2,2.4,2.0,重庆双福国际农贸城,cq,vegnet.com.cn,2016-12-23,2018-04-24,9,12,多云~小雨,微风,无持续风向,83,2,良,101.7,4.400000000000014,4.555555555555553,3.800000000000009,4.200000000000001,3.0843840579710204,2.3367391304347813
504,生姜,6.5,7.0,6.0,重庆双福国际农贸城,cq,vegnet.com.cn,2016-12-23,2018-04-24,9,12,多云~小雨,微风,无持续风向,83,2,良,101.7,4.400000000000014,3.9111111111111083,3.800000000000009,3.5333333333333345,20.91111111111111,14.266666666666667
505,大蒜,14.5,16.0,13.0,重庆双福国际农贸城,cq,vegnet.com.cn,2016-12-23,2018-04-24,9,12,多云~小雨,微风,无持续风向,83,2,良,101.7,4.066666666666681,3.799999999999997,3.4666666666666757,3.3111111111111122,16.133333333333333,14.266666666666667
506,芹菜,3.3,3.6,3.0,重庆双福国际农贸城,cq,vegnet.com.cn,2016-12-23,2018-04-24,9,12,多云~小雨,微风,无持续风向,83,2,良,101.7,8.466666666666681,5.0222222222222195,7.00000000000001,4.200000000000001,3.0843840579710204,2.3367391304347813
507,莴笋,1.8,2.0,1.6,重庆双福国际农贸城,cq,vegnet.com.cn,2016-12-23,2018-04-24,9,12,多云~小雨,微风,无持续风向,83,2,良,101.7,8.866666666666681,5.044444444444442,7.333333333333343,4.200000000000001,3.0843840579710204,2.3367391304347813
508,莲藕,4.0,5.0,3.0,重庆双福国际农贸城,cq,vegnet.com.cn,2016-12-23,2018-04-24,9,12,多云~小雨,微风,无持续风向,83,2,良,101.7,7.200000000000014,5.044444444444442,5.866666666666677,4.200000000000001,3.0843840579710204,2.3367391304347813
509,西兰花,4.6,4.8,4.4,重庆双福国际农贸城,cq,vegnet.com.cn,2016-12-23,2018-04-24,9,12,多云~小雨,微风,无持续风向,83,2,良,101.7,3.533333333333348,5.466666666666664,2.5333333333333434,4.444444444444446,3.0843840579710204,2.3367391304347813
510,西红柿,3.3,3.8,2.8,重庆双福国际农贸城,cq,vegnet.com.cn,2016-12-23,2018-04-24,9,12,多云~小雨,微风,无持续风向,83,2,良,101.7,3.9333333333333482,5.733333333333331,3.00000000000001,4.711111111111112,3.0843840579710204,2.3367391304347813
511,条形辣椒干（小米椒）,13.5,15.0,12.0,重庆双福国际农贸城,cq,vegnet.com.cn,2016-12-23,2018-04-24,9,12,多云~小雨,微风,无持续风向,83,2,良,101.7,4.533333333333348,5.266666666666663,3.4000000000000097,4.244444444444445,11.491111111111111,9.202222222222224
512,青椒,3.5,4.0,3.0,重庆双福国际农贸城,cq,vegnet.com.cn,2016-12-23,2018-04-24,9,12,多云~小雨,微风,无持续风向,83,2,良,101.7,7.866666666666681,6.622222222222219,6.40000000000001,5.311111111111113,3.0843840579710204,2.3367391304347813
513,茄子,2.7,3.0,2.4,重庆双福国际农贸城,cq,vegnet.com.cn,2016-12-23,2018-04-24,9,12,多云~小雨,微风,无持续风向,83,2,良,101.7,7.600000000000015,6.799999999999997,5.933333333333344,5.422222222222223,3.0843840579710204,2.3367391304347813
514,黄瓜,2.5,2.8,2.2,重庆双福国际农贸城,cq,vegnet.com.cn,2016-12-23,2018-04-24,9,12,多云~小雨,微风,无持续风向,83,2,良,101.7,7.333333333333347,6.3555555555555525,5.8000000000000105,5.022222222222223,3.0843840579710204,2.3367391304347813
515,苦瓜,7.8,8.4,7.2,重庆双福国际农贸城,cq,vegnet.com.cn,2016-12-23,2018-04-24,9,12,多云~小雨,微风,无持续风向,83,2,良,101.7,3.2666666666666813,4.888888888888886,2.5333333333333434,3.8222222222222237,5.664383561643833,4.784246575342465
516,南瓜,1.0,1.2,0.8,重庆双福国际农贸城,cq,vegnet.com.cn,2016-12-23,2018-04-24,9,12,多云~小雨,微风,无持续风向,83,2,良,101.7,4.7333333333333485,5.422222222222219,3.933333333333343,4.2888888888888905,3.0843840579710204,2.3367391304347813
517,冬瓜,1.1,1.2,1.0,重庆双福国际农贸城,cq,vegnet.com.cn,2016-12-23,2018-04-24,9,12,多云~小雨,微风,无持续风向,83,2,良,101.7,4.133333333333348,5.33333333333333,3.4000000000000097,4.200000000000001,3.0843840579710204,2.3367391304347813
518,丝瓜,8.0,8.0,8.0,重庆双福国际农贸城,cq,vegnet.com.cn,2016-12-23,2018-04-24,9,12,多云~小雨,微风,无持续风向,83,2,良,101.7,3.6000000000000143,4.911111111111108,3.0000000000000093,3.977777777777779,8.720930232558137,7.958139534883722
519,豇豆,8.0,8.0,8.0,重庆双福国际农贸城,cq,vegnet.com.cn,2016-12-23,2018-04-24,9,12,多云~小雨,微风,无持续风向,83,2,良,101.7,3.466666666666681,5.266666666666664,3.2666666666666764,4.377777777777779,8.95,8.35
520,平菇,5.0,5.0,5.0,重庆双福国际农贸城,cq,vegnet.com.cn,2016-12-23,2018-04-24,9,12,多云~小雨,微风,无持续风向,83,2,良,101.7,5.733333333333348,5.733333333333331,5.666666666666676,4.9555555555555575,9.004761904761905,8.0
521,韭菜,3.3,3.6,3.0,重庆双福国际农贸城,cq,vegnet.com.cn,2016-12-26,2018-04-24,7,10,小雨~阴,微风,无持续风向,47,1,优,101.7,7.000000000000014,4.62222222222222,7.00000000000001,4.17777777777778,7.4243902439024385,6.531707317073171
522,红萝卜,1.8,2.0,1.6,重庆双福国际农贸城,cq,vegnet.com.cn,2016-12-26,2018-04-24,7,10,小雨~阴,微风,无持续风向,47,1,优,101.7,5.533333333333348,4.577777777777776,5.333333333333343,4.17777777777778,3.0843840579710204,2.3367391304347813
523,白萝卜,0.9,1.0,0.8,重庆双福国际农贸城,cq,vegnet.com.cn,2016-12-26,2018-04-24,7,10,小雨~阴,微风,无持续风向,47,1,优,101.7,3.533333333333348,4.466666666666665,3.20000000000001,4.088888888888891,3.0843840579710204,2.3367391304347813
524,土豆,2.3,2.6,2.0,重庆双福国际农贸城,cq,vegnet.com.cn,2016-12-26,2018-04-24,7,10,小雨~阴,微风,无持续风向,47,1,优,101.7,2.200000000000015,4.266666666666665,1.8000000000000103,3.933333333333335,3.0843840579710204,2.3367391304347813
525,山药,7.5,8.0,7.0,重庆双福国际农贸城,cq,vegnet.com.cn,2016-12-26,2018-04-24,7,10,小雨~阴,微风,无持续风向,47,1,优,101.7,1.8666666666666814,3.622222222222221,1.4666666666666768,3.355555555555557,5.594827586206898,4.18706896551724
526,芋头,2.6,2.8,2.4,重庆双福国际农贸城,cq,vegnet.com.cn,2016-12-26,2018-04-24,7,10,小雨~阴,微风,无持续风向,47,1,优,101.7,3.8666666666666814,4.377777777777776,3.266666666666677,4.044444444444447,3.0843840579710204,2.3367391304347813
527,大葱,2.2,2.4,2.0,重庆双福国际农贸城,cq,vegnet.com.cn,2016-12-26,2018-04-24,7,10,小雨~阴,微风,无持续风向,47,1,优,101.7,4.466666666666682,4.555555555555554,3.80000000000001,4.200000000000002,3.0843840579710204,2.3367391304347813
528,生姜,6.5,7.0,6.0,重庆双福国际农贸城,cq,vegnet.com.cn,2016-12-26,2018-04-24,7,10,小雨~阴,微风,无持续风向,47,1,优,101.7,4.4000000000000155,3.933333333333331,3.80000000000001,3.5333333333333354,20.91111111111111,14.266666666666667
529,大蒜,14.5,16.0,13.0,重庆双福国际农贸城,cq,vegnet.com.cn,2016-12-26,2018-04-24,7,10,小雨~阴,微风,无持续风向,47,1,优,101.7,4.0666666666666815,3.8222222222222197,3.466666666666677,3.311111111111113,16.0,12.333333333333334
530,芹菜,3.3,3.6,3.0,重庆双福国际农贸城,cq,vegnet.com.cn,2016-12-26,2018-04-24,7,10,小雨~阴,微风,无持续风向,47,1,优,101.7,8.466666666666681,5.044444444444442,7.000000000000011,4.200000000000002,3.0843840579710204,2.3367391304347813
531,莴笋,1.8,2.0,1.6,重庆双福国际农贸城,cq,vegnet.com.cn,2016-12-26,2018-04-24,7,10,小雨~阴,微风,无持续风向,47,1,优,101.7,8.866666666666683,5.044444444444442,7.333333333333344,4.200000000000002,3.0843840579710204,2.3367391304347813
532,莲藕,3.8,4.6,3.0,重庆双福国际农贸城,cq,vegnet.com.cn,2016-12-26,2018-04-24,7,10,小雨~阴,微风,无持续风向,47,1,优,101.7,7.200000000000016,5.044444444444442,5.866666666666678,4.200000000000002,3.0843840579710204,2.3367391304347813
533,西兰花,4.3,4.6,4.0,重庆双福国际农贸城,cq,vegnet.com.cn,2016-12-26,2018-04-24,7,10,小雨~阴,微风,无持续风向,47,1,优,101.7,3.400000000000015,5.444444444444442,2.5333333333333443,4.444444444444446,3.0843840579710204,2.3367391304347813
534,西红柿,3.1,3.6,2.6,重庆双福国际农贸城,cq,vegnet.com.cn,2016-12-26,2018-04-24,7,10,小雨~阴,微风,无持续风向,47,1,优,101.7,3.7333333333333485,5.666666666666664,2.866666666666678,4.666666666666669,3.0843840579710204,2.3367391304347813
535,条形辣椒干（小米椒）,13.5,15.0,12.0,重庆双福国际农贸城,cq,vegnet.com.cn,2016-12-26,2018-04-24,7,10,小雨~阴,微风,无持续风向,47,1,优,101.7,4.266666666666682,5.177777777777775,3.2000000000000113,4.177777777777781,11.491111111111111,9.202222222222224
536,青椒,4.1,4.4,3.8,重庆双福国际农贸城,cq,vegnet.com.cn,2016-12-26,2018-04-24,7,10,小雨~阴,微风,无持续风向,47,1,优,101.7,7.7333333333333485,6.533333333333331,6.200000000000011,5.244444444444447,3.0843840579710204,2.3367391304347813
537,茄子,2.7,3.0,2.4,重庆双福国际农贸城,cq,vegnet.com.cn,2016-12-26,2018-04-24,7,10,小雨~阴,微风,无持续风向,47,1,优,101.7,7.666666666666681,6.755555555555554,6.133333333333344,5.444444444444446,3.0843840579710204,2.3367391304347813
538,黄瓜,2.4,2.6,2.2,重庆双福国际农贸城,cq,vegnet.com.cn,2016-12-26,2018-04-24,7,10,小雨~阴,微风,无持续风向,47,1,优,101.7,7.46666666666668,6.311111111111109,6.066666666666677,5.044444444444447,3.0843840579710204,2.3367391304347813
539,苦瓜,7.5,8.0,7.0,重庆双福国际农贸城,cq,vegnet.com.cn,2016-12-26,2018-04-24,7,10,小雨~阴,微风,无持续风向,47,1,优,101.7,3.3333333333333477,4.82222222222222,2.80000000000001,3.8444444444444468,5.664383561643833,4.784246575342465
540,南瓜,1.3,1.8,0.8,重庆双福国际农贸城,cq,vegnet.com.cn,2016-12-26,2018-04-24,7,10,小雨~阴,微风,无持续风向,47,1,优,101.7,4.533333333333347,5.311111111111109,3.8666666666666765,4.288888888888891,3.0843840579710204,2.3367391304347813
541,冬瓜,1.1,1.2,1.0,重庆双福国际农贸城,cq,vegnet.com.cn,2016-12-26,2018-04-24,7,10,小雨~阴,微风,无持续风向,47,1,优,101.7,4.133333333333348,5.288888888888887,3.3333333333333433,4.200000000000002,3.0843840579710204,2.3367391304347813
542,丝瓜,8.2,8.4,8.0,重庆双福国际农贸城,cq,vegnet.com.cn,2016-12-26,2018-04-24,7,10,小雨~阴,微风,无持续风向,47,1,优,101.7,3.6666666666666807,4.911111111111109,2.933333333333343,3.9777777777777796,7.577272727272728,6.604545454545455
543,豇豆,7.5,8.0,7.0,重庆双福国际农贸城,cq,vegnet.com.cn,2016-12-26,2018-04-24,7,10,小雨~阴,微风,无持续风向,47,1,优,101.7,3.8000000000000136,5.333333333333331,3.2666666666666764,4.422222222222224,8.709090909090909,7.654545454545453
544,平菇,4.5,5.0,4.0,重庆双福国际农贸城,cq,vegnet.com.cn,2016-12-26,2018-04-24,7,10,小雨~阴,微风,无持续风向,47,1,优,101.7,5.8666666666666805,5.822222222222219,5.333333333333343,4.911111111111113,9.004761904761905,8.0
545,韭菜,4.5,6.0,3.0,重庆双福国际农贸城,cq,vegnet.com.cn,2016-12-28,2018-04-24,8,14,多云,微风,无持续风向,70,2,良,101.7,7.133333333333347,4.711111111111109,6.333333333333343,4.022222222222224,5.318012422360248,4.2068322981366455
546,红萝卜,1.4,1.6,1.2,重庆双福国际农贸城,cq,vegnet.com.cn,2016-12-28,2018-04-24,8,14,多云,微风,无持续风向,70,2,良,101.7,6.333333333333347,4.888888888888887,4.666666666666676,3.9333333333333353,3.0843840579710204,2.3367391304347813
547,白萝卜,0.9,1.0,0.8,重庆双福国际农贸城,cq,vegnet.com.cn,2016-12-28,2018-04-24,8,14,多云,微风,无持续风向,70,2,良,101.7,4.200000000000014,4.733333333333331,2.7333333333333427,3.8000000000000025,3.0843840579710204,2.3367391304347813
548,土豆,2.2,2.6,1.8,重庆双福国际农贸城,cq,vegnet.com.cn,2016-12-28,2018-04-24,8,14,多云,微风,无持续风向,70,2,良,101.7,2.8666666666666814,4.555555555555554,1.666666666666676,3.6444444444444466,3.0843840579710204,2.3367391304347813
549,山药,6.3,8.0,4.6,重庆双福国际农贸城,cq,vegnet.com.cn,2016-12-28,2018-04-24,8,14,多云,微风,无持续风向,70,2,良,101.7,1.7333333333333478,3.9555555555555535,1.2666666666666762,3.066666666666668,5.594827586206898,4.18706896551724
550,芋头,2.7,3.0,2.4,重庆双福国际农贸城,cq,vegnet.com.cn,2016-12-28,2018-04-24,8,14,多云,微风,无持续风向,70,2,良,101.7,3.8666666666666814,4.644444444444442,2.400000000000009,3.4888888888888907,3.0843840579710204,2.3367391304347813
551,大葱,2.1,2.2,2.0,重庆双福国际农贸城,cq,vegnet.com.cn,2016-12-28,2018-04-24,8,14,多云,微风,无持续风向,70,2,良,101.7,4.533333333333348,4.844444444444442,2.933333333333342,3.6444444444444466,3.0843840579710204,2.3367391304347813
552,生姜,7.2,8.4,6.0,重庆双福国际农贸城,cq,vegnet.com.cn,2016-12-28,2018-04-24,8,14,多云,微风,无持续风向,70,2,良,101.7,4.400000000000015,4.155555555555554,3.0000000000000084,2.9777777777777796,8.6,5.4
553,大蒜,14.5,16.0,13.0,重庆双福国际农贸城,cq,vegnet.com.cn,2016-12-28,2018-04-24,8,14,多云,微风,无持续风向,70,2,良,101.7,4.533333333333348,4.199999999999998,3.4666666666666752,2.866666666666669,16.133333333333333,14.266666666666667
554,芹菜,3.3,3.6,3.0,重庆双福国际农贸城,cq,vegnet.com.cn,2016-12-28,2018-04-24,8,14,多云,微风,无持续风向,70,2,良,101.7,8.866666666666681,5.422222222222221,7.00000000000001,3.866666666666669,3.0843840579710204,2.3367391304347813
555,莴笋,1.0,1.2,0.8,重庆双福国际农贸城,cq,vegnet.com.cn,2016-12-28,2018-04-24,8,14,多云,微风,无持续风向,70,2,良,101.7,9.333333333333348,5.155555555555554,7.333333333333343,3.866666666666669,3.0843840579710204,2.3367391304347813
556,莲藕,4.0,5.0,3.0,重庆双福国际农贸城,cq,vegnet.com.cn,2016-12-28,2018-04-24,8,14,多云,微风,无持续风向,70,2,良,101.7,6.933333333333349,5.11111111111111,5.600000000000009,3.8222222222222237,3.0843840579710204,2.3367391304347813
557,韭菜,4.6,6.2,3.0,重庆双福国际农贸城,cq,vegnet.com.cn,2016-12-30,2018-04-24,8,14,多云~阴,微风,无持续风向,82,2,良,101.7,3.266666666666682,5.555555555555554,2.2666666666666764,4.066666666666668,5.318012422360248,4.2068322981366455
558,红萝卜,1.4,1.6,1.2,重庆双福国际农贸城,cq,vegnet.com.cn,2016-12-30,2018-04-24,8,14,多云~阴,微风,无持续风向,82,2,良,101.7,4.133333333333349,5.955555555555554,2.2666666666666764,4.200000000000002,3.0843840579710204,2.3367391304347813
559,白萝卜,0.9,1.0,0.8,重庆双福国际农贸城,cq,vegnet.com.cn,2016-12-30,2018-04-24,8,14,多云~阴,微风,无持续风向,82,2,良,101.7,4.266666666666683,5.244444444444444,2.4000000000000097,3.8222222222222246,3.0843840579710204,2.3367391304347813
560,韭菜,4.5,6.0,3.0,重庆双福国际农贸城,cq,vegnet.com.cn,2017-01-03,2018-04-24,12,14,阴,微风,无持续风向,199,4,中度污染,101.9,2.933333333333349,5.022222222222221,1.666666666666676,3.6444444444444466,5.318012422360248,4.2068322981366455
561,红萝卜,1.4,1.6,1.2,重庆双福国际农贸城,cq,vegnet.com.cn,2017-01-03,2018-04-24,12,14,阴,微风,无持续风向,199,4,中度污染,101.9,2.8666666666666827,5.444444444444443,1.666666666666676,3.7555555555555578,3.0843840579710204,2.3367391304347813
562,白萝卜,0.9,1.0,0.8,重庆双福国际农贸城,cq,vegnet.com.cn,2017-01-03,2018-04-24,12,14,阴,微风,无持续风向,199,4,中度污染,101.9,2.8666666666666827,4.688888888888887,1.666666666666676,3.2222222222222245,3.0843840579710204,2.3367391304347813
563,土豆,2.0,2.4,1.6,重庆双福国际农贸城,cq,vegnet.com.cn,2017-01-03,2018-04-24,12,14,阴,微风,无持续风向,199,4,中度污染,101.9,2.8666666666666827,3.022222222222221,1.666666666666676,1.8666666666666691,3.0843840579710204,2.3367391304347813
564,山药,6.4,8.0,4.8,重庆双福国际农贸城,cq,vegnet.com.cn,2017-01-03,2018-04-24,12,14,阴,微风,无持续风向,199,4,中度污染,101.9,1.6666666666666827,2.8888888888888875,1.2000000000000093,1.7111111111111137,5.594827586206898,4.18706896551724
565,芋头,2.7,3.0,2.4,重庆双福国际农贸城,cq,vegnet.com.cn,2017-01-03,2018-04-24,12,14,阴,微风,无持续风向,199,4,中度污染,101.9,3.8000000000000163,3.6444444444444426,2.400000000000009,2.155555555555558,3.0843840579710204,2.3367391304347813
566,大葱,2.2,2.4,2.0,重庆双福国际农贸城,cq,vegnet.com.cn,2017-01-03,2018-04-24,12,14,阴,微风,无持续风向,199,4,中度污染,101.9,4.466666666666683,3.4222222222222203,2.933333333333342,2.0888888888888912,3.0843840579710204,2.3367391304347813
567,生姜,7.0,8.0,6.0,重庆双福国际农贸城,cq,vegnet.com.cn,2017-01-03,2018-04-24,12,14,阴,微风,无持续风向,199,4,中度污染,101.9,4.466666666666683,2.9999999999999982,3.0666666666666753,1.9777777777777803,10.5,9.0
568,大蒜,14.5,16.0,13.0,重庆双福国际农贸城,cq,vegnet.com.cn,2017-01-03,2018-04-24,12,14,阴,微风,无持续风向,199,4,中度污染,101.9,4.466666666666683,3.7111111111111095,3.4666666666666757,2.5111111111111137,16.0,12.25
569,芹菜,3.4,3.6,3.2,重庆双福国际农贸城,cq,vegnet.com.cn,2017-01-03,2018-04-24,12,14,阴,微风,无持续风向,199,4,中度污染,101.9,8.800000000000017,5.377777777777776,7.00000000000001,3.8666666666666694,3.0843840579710204,2.3367391304347813
570,莴笋,1.0,1.2,0.8,重庆双福国际农贸城,cq,vegnet.com.cn,2017-01-03,2018-04-24,12,14,阴,微风,无持续风向,199,4,中度污染,101.9,9.200000000000017,5.11111111111111,7.400000000000009,3.888888888888892,3.0843840579710204,2.3367391304347813
571,莲藕,4.0,5.0,3.0,重庆双福国际农贸城,cq,vegnet.com.cn,2017-01-03,2018-04-24,12,14,阴,微风,无持续风向,199,4,中度污染,101.9,6.9333333333333504,5.0666666666666655,5.666666666666676,3.8444444444444468,3.0843840579710204,2.3367391304347813
572,西兰花,3.5,4.0,3.0,重庆双福国际农贸城,cq,vegnet.com.cn,2017-01-03,2018-04-24,12,14,阴,微风,无持续风向,199,4,中度污染,101.9,3.2666666666666835,5.511111111111109,2.333333333333343,4.088888888888892,3.0843840579710204,2.3367391304347813
573,西红柿,4.4,4.8,4.0,重庆双福国际农贸城,cq,vegnet.com.cn,2017-01-03,2018-04-24,12,14,阴,微风,无持续风向,199,4,中度污染,101.9,3.400000000000017,5.688888888888887,2.266666666666676,4.244444444444447,3.0843840579710204,2.3367391304347813
574,条形辣椒干（小米椒）,14.0,16.0,12.0,重庆双福国际农贸城,cq,vegnet.com.cn,2017-01-03,2018-04-24,12,14,阴,微风,无持续风向,199,4,中度污染,101.9,4.6000000000000165,5.333333333333332,3.333333333333343,4.1555555555555586,16.0,12.0
575,青椒,3.4,3.6,3.2,重庆双福国际农贸城,cq,vegnet.com.cn,2017-01-03,2018-04-24,12,14,阴,微风,无持续风向,199,4,中度污染,101.9,8.266666666666683,6.777777777777776,6.333333333333343,5.222222222222225,3.0843840579710204,2.3367391304347813
576,茄子,2.3,2.6,2.0,重庆双福国际农贸城,cq,vegnet.com.cn,2017-01-03,2018-04-24,12,14,阴,微风,无持续风向,199,4,中度污染,101.9,8.13333333333335,6.911111111111109,6.400000000000009,5.355555555555559,3.0843840579710204,2.3367391304347813
577,黄瓜,1.8,2.0,1.6,重庆双福国际农贸城,cq,vegnet.com.cn,2017-01-03,2018-04-24,12,14,阴,微风,无持续风向,199,4,中度污染,101.9,7.400000000000017,6.311111111111109,5.733333333333342,4.911111111111115,3.0843840579710204,2.3367391304347813
578,苦瓜,7.0,7.2,6.8,重庆双福国际农贸城,cq,vegnet.com.cn,2017-01-03,2018-04-24,12,14,阴,微风,无持续风向,199,4,中度污染,101.9,2.7333333333333507,4.755555555555554,2.2666666666666764,3.644444444444448,5.664383561643833,4.784246575342465
